starttime	seconds	ctime	dtime	ttime	wait
Mon Apr 08 21:35:51 2013	1365449751	0	787	787	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	787	787
Mon Apr 08 21:35:09 2013	1365449709	0	787	787	787
Mon Apr 08 21:35:49 2013	1365449749	0	787	787	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	787	787
Mon Apr 08 21:35:43 2013	1365449743	0	787	787	786
Mon Apr 08 21:35:00 2013	1365449700	0	787	787	787
Mon Apr 08 21:35:00 2013	1365449700	0	787	787	787
Mon Apr 08 21:35:17 2013	1365449717	0	787	787	787
Mon Apr 08 21:35:08 2013	1365449708	0	787	787	786
Mon Apr 08 21:35:26 2013	1365449726	0	787	787	787
Mon Apr 08 21:35:22 2013	1365449722	0	787	787	786
Mon Apr 08 21:35:00 2013	1365449700	0	787	787	787
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	786
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	787
Mon Apr 08 21:35:00 2013	1365449700	0	787	787	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	787	787
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	787
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	787
Mon Apr 08 21:35:43 2013	1365449743	0	787	787	787
Mon Apr 08 21:35:49 2013	1365449749	0	787	787	787
Mon Apr 08 21:35:43 2013	1365449743	0	787	787	787
Mon Apr 08 21:35:49 2013	1365449749	0	787	787	787
Mon Apr 08 21:35:48 2013	1365449748	0	787	787	786
Mon Apr 08 21:35:31 2013	1365449731	0	787	787	787
Mon Apr 08 21:35:19 2013	1365449719	0	787	787	787
Mon Apr 08 21:34:58 2013	1365449698	0	787	787	787
Mon Apr 08 21:35:50 2013	1365449750	0	787	787	787
Mon Apr 08 21:35:29 2013	1365449729	0	787	787	786
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	787
Mon Apr 08 21:35:29 2013	1365449729	0	787	787	787
Mon Apr 08 21:35:33 2013	1365449733	0	787	787	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	787	787
Mon Apr 08 21:35:00 2013	1365449700	0	787	787	787
Mon Apr 08 21:35:49 2013	1365449749	0	787	787	787
Mon Apr 08 21:35:51 2013	1365449751	0	787	787	786
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	787
Mon Apr 08 21:35:13 2013	1365449713	0	787	787	787
Mon Apr 08 21:35:51 2013	1365449751	0	787	787	787
Mon Apr 08 21:35:49 2013	1365449749	0	787	787	787
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	787
Mon Apr 08 21:35:29 2013	1365449729	0	787	787	787
Mon Apr 08 21:35:09 2013	1365449709	0	787	787	787
Mon Apr 08 21:35:08 2013	1365449708	0	787	787	787
Mon Apr 08 21:35:01 2013	1365449701	1	787	787	786
Mon Apr 08 21:34:58 2013	1365449698	0	787	787	787
Mon Apr 08 21:35:49 2013	1365449749	0	787	787	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	787	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	787	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	787	787
Mon Apr 08 21:35:21 2013	1365449721	0	787	787	787
Mon Apr 08 21:35:11 2013	1365449711	0	787	787	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	787	787
Mon Apr 08 21:35:22 2013	1365449722	0	787	787	787
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	786
Mon Apr 08 21:35:09 2013	1365449709	0	787	787	787
Mon Apr 08 21:35:00 2013	1365449700	0	787	787	787
Mon Apr 08 21:35:50 2013	1365449750	0	787	787	787
Mon Apr 08 21:35:02 2013	1365449702	0	787	787	787
Mon Apr 08 21:35:02 2013	1365449702	0	787	788	787
Mon Apr 08 21:35:13 2013	1365449713	0	787	788	786
Mon Apr 08 21:35:49 2013	1365449749	0	787	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	788	787
Mon Apr 08 21:35:49 2013	1365449749	0	787	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	788	787
Mon Apr 08 21:34:58 2013	1365449698	0	787	788	787
Mon Apr 08 21:35:54 2013	1365449754	0	787	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	788	787
Mon Apr 08 21:35:43 2013	1365449743	0	787	788	786
Mon Apr 08 21:35:31 2013	1365449731	0	787	788	787
Mon Apr 08 21:35:17 2013	1365449717	0	787	788	787
Mon Apr 08 21:35:39 2013	1365449739	0	787	788	787
Mon Apr 08 21:35:02 2013	1365449702	0	787	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	788	787
Mon Apr 08 21:35:00 2013	1365449700	0	787	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	787	788	787
Mon Apr 08 21:35:31 2013	1365449731	0	787	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	787	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	788	787
Mon Apr 08 21:35:17 2013	1365449717	0	787	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	787	788	787
Mon Apr 08 21:35:50 2013	1365449750	0	787	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:02 2013	1365449702	0	788	788	787
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	787
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	787
Mon Apr 08 21:35:39 2013	1365449739	0	788	788	787
Mon Apr 08 21:35:02 2013	1365449702	0	788	788	787
Mon Apr 08 21:35:00 2013	1365449700	0	788	788	786
Mon Apr 08 21:35:50 2013	1365449750	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:19 2013	1365449719	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:51 2013	1365449751	0	788	788	786
Mon Apr 08 21:35:13 2013	1365449713	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:02 2013	1365449702	0	788	788	787
Mon Apr 08 21:35:02 2013	1365449702	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:02 2013	1365449702	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:35:38 2013	1365449738	9	779	788	778
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:35:00 2013	1365449700	0	788	788	787
Mon Apr 08 21:35:02 2013	1365449702	0	788	788	787
Mon Apr 08 21:35:43 2013	1365449743	0	788	788	786
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:51 2013	1365449751	0	788	788	785
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:34:58 2013	1365449698	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:08 2013	1365449708	0	788	788	786
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	787
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	787
Mon Apr 08 21:35:13 2013	1365449713	0	788	788	787
Mon Apr 08 21:35:38 2013	1365449738	0	788	788	787
Mon Apr 08 21:35:33 2013	1365449733	0	788	788	787
Mon Apr 08 21:35:13 2013	1365449713	0	788	788	787
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:00 2013	1365449700	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:21 2013	1365449721	0	788	788	787
Mon Apr 08 21:35:21 2013	1365449721	0	788	788	787
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:39 2013	1365449739	0	788	788	788
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:02 2013	1365449702	0	788	788	787
Mon Apr 08 21:35:39 2013	1365449739	0	788	788	788
Mon Apr 08 21:35:50 2013	1365449750	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:39 2013	1365449739	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	787
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:13 2013	1365449713	0	788	788	787
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	787
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	787
Mon Apr 08 21:35:13 2013	1365449713	0	788	788	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	788
Mon Apr 08 21:35:54 2013	1365449754	0	788	788	788
Mon Apr 08 21:35:38 2013	1365449738	0	788	788	787
Mon Apr 08 21:35:21 2013	1365449721	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	787
Mon Apr 08 21:35:07 2013	1365449707	0	788	788	788
Mon Apr 08 21:35:00 2013	1365449700	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:11 2013	1365449711	0	788	788	787
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	787
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	787
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:54 2013	1365449754	0	788	788	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	787
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	788
Mon Apr 08 21:35:02 2013	1365449702	0	788	788	788
Mon Apr 08 21:35:50 2013	1365449750	0	788	788	788
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	787
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	787
Mon Apr 08 21:35:13 2013	1365449713	0	788	788	788
Mon Apr 08 21:34:58 2013	1365449698	0	788	788	788
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	787
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:39 2013	1365449739	0	788	788	788
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	787
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	787
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	788
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	788
Mon Apr 08 21:35:50 2013	1365449750	0	788	788	788
Mon Apr 08 21:35:39 2013	1365449739	0	788	788	788
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	788
Mon Apr 08 21:35:31 2013	1365449731	0	788	788	788
Mon Apr 08 21:35:50 2013	1365449750	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	788	788
Mon Apr 08 21:35:01 2013	1365449701	0	788	788	788
Mon Apr 08 21:35:50 2013	1365449750	0	788	788	788
Mon Apr 08 21:35:22 2013	1365449722	0	788	788	788
Mon Apr 08 21:35:17 2013	1365449717	0	788	788	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	788	788
Mon Apr 08 21:35:26 2013	1365449726	0	788	788	788
Mon Apr 08 21:35:30 2013	1365449730	0	788	788	787
Mon Apr 08 21:35:22 2013	1365449722	0	788	789	788
Mon Apr 08 21:35:50 2013	1365449750	0	788	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	788	789	788
Mon Apr 08 21:35:11 2013	1365449711	0	788	789	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	788	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	788	789	788
Mon Apr 08 21:35:01 2013	1365449701	0	788	789	788
Mon Apr 08 21:35:54 2013	1365449754	0	788	789	788
Mon Apr 08 21:35:11 2013	1365449711	0	788	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	788	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	788	789	788
Mon Apr 08 21:35:39 2013	1365449739	0	788	789	788
Mon Apr 08 21:35:13 2013	1365449713	0	788	789	788
Mon Apr 08 21:35:13 2013	1365449713	0	788	789	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	789	788
Mon Apr 08 21:35:22 2013	1365449722	0	788	789	788
Mon Apr 08 21:35:33 2013	1365449733	0	788	789	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:54 2013	1365449754	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	788
Mon Apr 08 21:35:31 2013	1365449731	0	789	789	788
Mon Apr 08 21:35:49 2013	1365449749	0	788	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:01 2013	1365449701	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	789
Mon Apr 08 21:35:50 2013	1365449750	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:49 2013	1365449749	0	789	789	788
Mon Apr 08 21:35:35 2013	1365449735	0	789	789	786
Mon Apr 08 21:35:54 2013	1365449754	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	788
Mon Apr 08 21:35:01 2013	1365449701	0	789	789	788
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	788
Mon Apr 08 21:35:01 2013	1365449701	0	789	789	788
Mon Apr 08 21:35:49 2013	1365449749	0	789	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	788
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	788
Mon Apr 08 21:35:21 2013	1365449721	0	789	789	788
Mon Apr 08 21:35:01 2013	1365449701	0	789	789	788
Mon Apr 08 21:35:13 2013	1365449713	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:33 2013	1365449733	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	788
Mon Apr 08 21:35:01 2013	1365449701	0	789	789	788
Mon Apr 08 21:35:50 2013	1365449750	0	789	789	788
Mon Apr 08 21:35:50 2013	1365449750	0	789	789	788
Mon Apr 08 21:35:13 2013	1365449713	0	789	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	788
Mon Apr 08 21:35:13 2013	1365449713	0	789	789	788
Mon Apr 08 21:35:31 2013	1365449731	0	789	789	788
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	788
Mon Apr 08 21:34:58 2013	1365449698	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:49 2013	1365449749	0	789	789	788
Mon Apr 08 21:34:58 2013	1365449698	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:01 2013	1365449701	0	789	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:31 2013	1365449731	0	789	789	788
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:29 2013	1365449729	0	789	789	789
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	789
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:13 2013	1365449713	0	789	789	788
Mon Apr 08 21:35:13 2013	1365449713	0	789	789	788
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	789
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	789
Mon Apr 08 21:35:13 2013	1365449713	0	789	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	788
Mon Apr 08 21:35:31 2013	1365449731	0	789	789	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	789
Mon Apr 08 21:35:21 2013	1365449721	0	789	789	789
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	789
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	789
Mon Apr 08 21:35:38 2013	1365449738	0	789	789	789
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	788
Mon Apr 08 21:35:33 2013	1365449733	0	789	789	789
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	789
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	789
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	789
Mon Apr 08 21:35:29 2013	1365449729	0	789	789	789
Mon Apr 08 21:35:09 2013	1365449709	0	789	789	788
Mon Apr 08 21:35:49 2013	1365449749	0	789	789	789
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	789
Mon Apr 08 21:35:49 2013	1365449749	0	789	789	789
Mon Apr 08 21:35:26 2013	1365449726	0	789	789	789
Mon Apr 08 21:35:17 2013	1365449717	0	789	789	789
Mon Apr 08 21:35:07 2013	1365449707	0	789	789	789
Mon Apr 08 21:35:30 2013	1365449730	0	789	789	789
Mon Apr 08 21:35:11 2013	1365449711	0	789	789	789
Mon Apr 08 21:35:31 2013	1365449731	0	789	789	789
Mon Apr 08 21:35:29 2013	1365449729	0	789	789	789
Mon Apr 08 21:35:38 2013	1365449738	0	789	790	789
Mon Apr 08 21:35:54 2013	1365449754	0	789	790	789
Mon Apr 08 21:35:11 2013	1365449711	0	789	790	788
Mon Apr 08 21:35:17 2013	1365449717	0	789	790	789
Mon Apr 08 21:35:01 2013	1365449701	0	789	790	787
Mon Apr 08 21:35:06 2013	1365449706	0	789	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	789	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	789	790	789
Mon Apr 08 21:35:30 2013	1365449730	0	789	790	789
Mon Apr 08 21:35:21 2013	1365449721	0	789	790	789
Mon Apr 08 21:35:54 2013	1365449754	0	789	790	789
Mon Apr 08 21:35:09 2013	1365449709	0	789	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:50 2013	1365449750	0	790	790	788
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	789
Mon Apr 08 21:35:13 2013	1365449713	0	790	790	789
Mon Apr 08 21:35:17 2013	1365449717	0	790	790	790
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:54 2013	1365449754	0	790	790	790
Mon Apr 08 21:34:56 2013	1365449696	0	790	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	789
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	789
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	789
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	789
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	789
Mon Apr 08 21:35:12 2013	1365449712	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:34:56 2013	1365449696	0	790	790	789
Mon Apr 08 21:35:12 2013	1365449712	0	790	790	789
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	789
Mon Apr 08 21:34:58 2013	1365449698	0	790	790	789
Mon Apr 08 21:35:13 2013	1365449713	0	790	790	789
Mon Apr 08 21:35:49 2013	1365449749	0	790	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	788
Mon Apr 08 21:35:12 2013	1365449712	0	790	790	789
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	789
Mon Apr 08 21:35:13 2013	1365449713	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:12 2013	1365449712	0	790	790	789
Mon Apr 08 21:34:58 2013	1365449698	0	790	790	789
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	790
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:07 2013	1365449707	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:35:49 2013	1365449749	0	790	790	789
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	789
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	790
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:07 2013	1365449707	0	790	790	790
Mon Apr 08 21:35:12 2013	1365449712	0	790	790	789
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	789
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:35:33 2013	1365449733	0	790	790	790
Mon Apr 08 21:35:12 2013	1365449712	0	790	790	789
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	789
Mon Apr 08 21:35:54 2013	1365449754	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	790
Mon Apr 08 21:35:54 2013	1365449754	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	789
Mon Apr 08 21:35:26 2013	1365449726	0	790	790	789
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	790
Mon Apr 08 21:34:58 2013	1365449698	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:17 2013	1365449717	0	790	790	790
Mon Apr 08 21:35:29 2013	1365449729	0	790	790	789
Mon Apr 08 21:35:13 2013	1365449713	0	790	790	790
Mon Apr 08 21:34:56 2013	1365449696	0	790	790	790
Mon Apr 08 21:35:30 2013	1365449730	0	790	790	790
Mon Apr 08 21:35:30 2013	1365449730	0	790	790	790
Mon Apr 08 21:35:17 2013	1365449717	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:13 2013	1365449713	0	790	790	790
Mon Apr 08 21:35:11 2013	1365449711	0	790	790	790
Mon Apr 08 21:35:13 2013	1365449713	0	790	790	790
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	790	790
Mon Apr 08 21:35:31 2013	1365449731	0	790	790	790
Mon Apr 08 21:35:12 2013	1365449712	0	790	791	790
Mon Apr 08 21:34:56 2013	1365449696	0	790	791	790
Mon Apr 08 21:35:06 2013	1365449706	0	790	791	790
Mon Apr 08 21:35:31 2013	1365449731	0	790	791	790
Mon Apr 08 21:35:13 2013	1365449713	0	790	791	790
Mon Apr 08 21:34:55 2013	1365449695	0	790	791	790
Mon Apr 08 21:35:38 2013	1365449738	0	790	791	790
Mon Apr 08 21:34:56 2013	1365449696	0	790	791	790
